GAME_ID,VISITOR_TEAM_ID,HOME_TEAM_ID,TEAM_A,TEAM_H,GAME_DATE_EST,SEASON,Spread,Total,OREB,PTS_home,FT_PCT_home,AST_home,PTS_away,FT_PCT_away,AST_away,FTA_H,STL_H,BLK_H,PF_H,FTA_A,STL_A,BLK_A,PF_A,POSS_H,POSS_A,eFG_PCT_H,eFG_PCT_A,TO_PCT_H,TO_PCT_A,DREB_PCT_H,DREB_PCT_A,W_PCT_H,W_PCT_A
21100493,1610612749,1610612741,Milwaukee,Chicago,2/22/12,2011,19,201,26,110,0.75,32,91,0.789,20,24,4,7,13,19,11,6,20,91.7376,88.6656,0.582012658,0.431375,0.218013116,0.090226649,0.744680851,0.548387097,0.771,0.394
21100494,1610612755,1610612745,Philadelphia,Houston,2/22/12,2011,6,180,14,93,0.8,16,87,0.778,12,20,3,2,21,27,10,5,18,91.968,93.0048,0.494076923,0.402,0.141353514,0.139777732,0.772727273,0.882352941,0.588,0.588
21100495,1610612762,1610612750,Utah,Minnesota,2/22/12,2011,2,198,33,100,0.711,20,98,0.792,25,38,5,3,19,24,15,4,29,88.0512,86.9376,0.474428571,0.464888235,0.193069487,0.103522527,0.674418605,0.586956522,0.5,0.469
21100496,1610612744,1610612756,Golden State,Phoenix,2/22/12,2011,-2,210,33,104,0.7,23,106,0.864,19,20,5,4,17,22,6,4,18,85.248,84.1728,0.500272222,0.517571429,0.117304805,0.083162257,0.704545455,0.574468085,0.412,0.433
21100497,1610612747,1610612742,L.A. Lakers,Dallas,2/22/12,2011,-5,187,38,91,0.688,22,96,0.581,21,16,10,3,20,31,8,4,17,84.5184,86.0544,0.444444444,0.513631579,0.141980918,0.197549457,0.630434783,0.603773585,0.618,0.606
21100498,1610612743,1610612746,Denver,L.A. Clippers,2/22/12,2011,8,198,31,103,0.714,22,95,0.742,21,28,8,4,25,31,6,3,24,88.6272,89.8944,0.482656977,0.438603659,0.124115396,0.133489962,0.688888889,0.638297872,0.645,0.529
21100499,1610612752,1610612748,New York,Miami,2/23/12,2011,14,190,28,102,0.737,19,88,0.864,14,19,12,10,22,22,9,3,15,91.5456,89.9328,0.517552941,0.436329114,0.174776286,0.211268859,0.695652174,0.658536585,0.794,0.486
21100500,1610612753,1610612737,Orlando,Atlanta,2/23/12,2011,5,161,21,83,0.7,19,78,0.692,19,20,8,4,12,13,12,8,19,90.048,87.0912,0.441897436,0.420731707,0.19989339,0.149268812,0.782608696,0.731707317,0.588,0.629
21100501,1610612759,1610612743,San Antonio,Denver,2/23/12,2011,-15,213,19,99,0.857,25,114,0.826,29,21,5,4,18,23,7,4,18,90.4704,90.3552,0.488120482,0.552505814,0.121586729,0.088539453,0.761904762,0.795454545,0.514,0.706
21100502,1610612747,1610612760,L.A. Lakers,Oklahoma City,2/23/12,2011,15,185,15,100,0.84,17,85,0.913,16,25,7,9,20,23,5,2,18,89.28,88.4352,0.513454545,0.410666667,0.134408602,0.135692575,0.822222222,0.825,0.794,0.588
21100503,1610612738,1610612739,Boston,Cleveland,2/28/12,2011,-3,169,16,83,0.68,18,86,0.929,27,25,12,5,17,14,6,1,20,88.32,88.4736,0.422608974,0.493324324,0.158514493,0.192147714,0.857142857,0.755555556,0.406,0.485
21100504,1610612744,1610612754,Golden State,Indiana,2/28/12,2011,24,180,35,102,0.719,21,78,0.708,15,32,11,4,23,24,8,9,25,92.2368,87.8976,0.469791667,0.3586,0.151783236,0.170653124,0.666666667,0.619047619,0.647,0.419
21100505,1610612755,1610612765,Philadelphia,Detroit,2/28/12,2011,-29,165,26,68,0.8,14,97,0.889,26,20,5,0,11,9,17,8,19,91.008,88.2816,0.328658228,0.529791667,0.24173699,0.169910831,0.710526316,0.6875,0.306,0.6
21100506,1610612740,1610612741,New Orleans,Chicago,2/28/12,2011,4,194,28,99,0.7,25,95,0.864,22,20,11,10,16,22,8,7,18,92.928,95.6928,0.4727,0.426449438,0.139893251,0.146301498,0.729166667,0.693877551,0.778,0.235
21100507,1610612764,1610612749,Washington,Milwaukee,2/28/12,2011,1,237,33,119,0.784,30,118,1,24,37,11,3,19,21,5,6,24,94.3488,94.3104,0.494956044,0.557758621,0.116588658,0.159049267,0.666666667,0.6,0.412,0.206
21100508,1610612761,1610612745,Toronto,Houston,2/28/12,2011,3,173,17,88,0.821,14,85,0.722,18,28,2,3,15,18,7,5,23,88.6272,85.3632,0.433666667,0.480373333,0.146681831,0.175719748,0.763157895,0.826086957,0.6,0.294
21100509,1610612751,1610612742,New Jersey,Dallas,2/28/12,2011,-1,185,29,92,0.714,19,93,0.857,23,28,13,7,12,14,9,4,21,93.4272,93.2736,0.40494382,0.481666667,0.139145773,0.203701798,0.727272727,0.706896552,0.6,0.306
21100510,1610612762,1610612758,Utah,Sacramento,2/28/12,2011,7,199,29,103,0.828,23,96,0.5,27,29,4,7,18,22,13,4,23,93.8496,93.7728,0.469761905,0.500441176,0.181140889,0.170625171,0.717391304,0.652173913,0.353,0.455
21100511,1610612750,1610612746,Minnesota,L.A. Clippers,2/28/12,2011,-12,206,21,97,0.682,20,109,0.704,27,22,6,5,23,27,4,1,18,87.0528,86.2848,0.482776471,0.577166667,0.09189825,0.104305741,0.769230769,0.714285714,0.625,0.514
21100512,1610612760,1610612755,Oklahoma City,Philadelphia,2/29/12,2011,-4,180,32,88,0.833,22,92,0.765,12,12,11,3,23,34,6,4,9,89.5488,87.3216,0.433194444,0.423487179,0.12283805,0.194682644,0.577777778,0.74,0.583,0.8
21100513,1610612753,1610612764,Orlando,Washington,2/29/12,2011,-7,197,28,95,0.789,15,102,0.704,20,19,10,5,22,27,7,8,20,92.5056,83.4048,0.444333333,0.55308,0.108101564,0.191835482,0.6,0.727272727,0.2,0.639
21100514,1610612749,1610612738,Milwaukee,Boston,2/29/12,2011,6,198,34,102,0.679,26,96,0.875,25,28,5,5,15,16,5,4,17,91.5072,95.0784,0.477287356,0.426859375,0.152993426,0.126211632,0.68,0.647058824,0.5,0.4
21100515,1610612739,1610612752,Cleveland,New York,2/29/12,2011,17,223,29,120,0.667,30,103,0.667,21,42,10,6,22,27,2,4,31,93.5808,92.0448,0.541294118,0.517878049,0.085487621,0.184692671,0.651162791,0.666666667,0.5,0.394
21100516,1610612744,1610612737,Golden State,Atlanta,2/29/12,2011,-3,167,27,82,0.615,17,85,0.941,20,26,5,7,14,17,7,9,18,90.6624,88.7808,0.358717391,0.416,0.099269377,0.123900663,0.780487805,0.709677419,0.571,0.438
21100517,1610612766,1610612765,Charlotte,Detroit,2/29/12,2011,15,203,29,109,0.75,17,94,0.655,24,32,3,8,25,29,7,4,23,89.3568,90.9696,0.505952381,0.45727439,0.145484171,0.120919516,0.770833333,0.590909091,0.324,0.121
21100518,1610612742,1610612763,Dallas,Memphis,2/29/12,2011,11,181,17,96,0.842,22,85,0.786,16,19,12,5,16,14,8,5,16,90.5856,91.3536,0.500525,0.468329114,0.165589233,0.19703657,0.804878049,0.742857143,0.571,0.583
21100519,1610612761,1610612740,Toronto,New Orleans,2/29/12,2011,-11,179,21,84,0.778,22,95,0.783,22,27,3,4,22,23,4,9,22,84.3648,86.5152,0.3938,0.500441558,0.118532848,0.115586625,0.833333333,0.674418605,0.229,0.314
21100520,1610612741,1610612759,Chicago,San Antonio,2/29/12,2011,-7,185,23,89,0.583,20,96,0.714,16,12,8,5,19,21,7,3,15,91.4688,95.2704,0.476511628,0.459801136,0.153057655,0.157446594,0.711111111,0.787234043,0.686,0.784
21100521,1610612757,1610612743,Portland,Denver,2/29/12,2011,9,199,32,104,0.625,26,95,0.909,23,16,7,10,16,11,6,10,18,85.4784,90.0864,0.517,0.488724138,0.140386343,0.144305911,0.75,0.543478261,0.528,0.514
21100522,1610612745,1610612762,Houston,Utah,2/29/12,2011,21,187,23,104,1,27,83,0.813,20,16,7,6,16,16,9,6,18,95.0784,90.2784,0.505965517,0.426603659,0.189317447,0.166152701,0.787234043,0.648648649,0.471,0.583
21100523,1610612750,1610612747,Minnesota,L.A. Lakers,2/29/12,2011,19,189,21,104,0.773,30,85,0.556,22,22,7,8,19,18,7,1,17,93.7728,94.0032,0.51775,0.421073034,0.138632951,0.138293164,0.764705882,0.780487805,0.6,0.5
21100524,1610612760,1610612753,Oklahoma City,Orlando,3/1/12,2011,-3,207,19,102,0.684,24,105,0.778,19,19,6,2,19,27,5,2,14,89.6256,86.2848,0.529571429,0.568,0.122732791,0.150663848,0.756756757,0.72972973,0.622,0.806
21100525,1610612750,1610612756,Minnesota,Phoenix,3/1/12,2011,9,199,27,104,0.81,27,95,0.813,14,21,6,7,27,32,12,6,20,89.5104,91.2768,0.550987342,0.400819767,0.178750179,0.120512551,0.673469388,0.65625,0.429,0.486
21100526,1610612746,1610612758,L.A. Clippers,Sacramento,3/1/12,2011,-8,208,17,100,0.739,14,108,1,30,23,3,9,17,8,10,9,19,93.2352,93.6192,0.524962025,0.54325,0.193060132,0.096134126,0.810810811,0.722222222,0.343,0.636
21100527,1610612748,1610612757,Miami,Portland,3/1/12,2011,-14,200,20,93,0.842,21,107,0.793,22,19,6,6,21,29,11,5,15,88.6656,88.0896,0.506947368,0.512554878,0.180453299,0.102168701,0.7,0.783783784,0.5,0.8
21100528,1610612763,1610612761,Memphis,Toronto,3/2/12,2011,-3,201,12,99,0.85,25,102,0.688,22,20,4,6,26,32,10,4,18,89.088,92.2368,0.569666667,0.493716049,0.179597701,0.097574938,0.8,0.870967742,0.306,0.583
21100529,1610612751,1610612738,New Jersey,Boston,3/2/12,2011,13,201,12,107,0.765,35,94,0.75,19,17,11,4,22,28,10,2,17,99.3408,98.2272,0.539988506,0.479875,0.150995361,0.203609591,0.85,0.846153846,0.514,0.297
21100530,1610612749,1610612737,Milwaukee,Atlanta,3/2/12,2011,5,193,21,99,0.867,20,94,0.857,19,15,7,4,19,28,11,0,22,100.416,99.1872,0.499534884,0.411258824,0.229047164,0.161311137,0.8,0.75,0.583,0.389
21100531,1610612741,1610612739,Chicago,Cleveland,3/2/12,2011,-21,203,23,91,0.75,22,112,0.667,31,16,7,5,14,12,9,2,16,87.3984,87.6288,0.4942375,0.584179775,0.160185999,0.114117733,0.638888889,0.736842105,0.382,0.789
21100532,1610612744,1610612755,Golden State,Philadelphia,3/2/12,2011,22,188,18,105,0.813,21,83,0.857,18,16,4,4,11,14,6,5,12,90.2784,86.5536,0.516983146,0.432512195,0.099691621,0.10398181,0.85106383,0.744186047,0.595,0.424
21100533,1610612742,1610612740,Dallas,New Orleans,3/2/12,2011,5,189,25,97,0.824,22,92,0.7,25,17,7,2,16,10,9,5,16,86.8608,86.784,0.4720625,0.512210843,0.126639405,0.138274336,0.790697674,0.609756098,0.25,0.568
21100534,1610612743,1610612745,Denver,Houston,3/2/12,2011,-12,222,29,105,0.793,18,117,0.657,27,29,1,9,25,35,9,4,27,89.0496,95.424,0.539822368,0.484278351,0.157215754,0.062877264,0.568181818,0.75,0.568,0.541
21100535,1610612766,1610612759,Charlotte,San Antonio,3/2/12,2011,30,174,24,102,0.667,20,72,0.7,21,21,10,5,17,10,8,6,21,91.4304,90.624,0.53697561,0.391120482,0.196871063,0.187588277,0.803921569,0.658536585,0.694,0.118
21100536,1610612748,1610612762,Miami,Utah,3/2/12,2011,1,197,31,99,0.741,22,98,0.727,17,27,8,6,17,22,9,8,21,86.2848,84.1728,0.438666667,0.54638,0.127484795,0.130683546,0.771428571,0.510638298,0.486,0.778
21100537,1610612746,1610612756,L.A. Clippers,Phoenix,3/2/12,2011,3,159,28,81,0.621,19,78,0.889,13,29,2,8,14,9,8,5,22,86.1696,84.4416,0.39370625,0.402482759,0.13926025,0.118425042,0.74,0.6875,0.444,0.618
21100538,1610612758,1610612747,Sacramento,L.A. Lakers,3/2/12,2011,8,222,21,115,0.808,25,107,0.889,23,26,2,7,13,9,11,4,22,94.5024,95.0016,0.573591463,0.48068932,0.137562644,0.052630693,0.754716981,0.771428571,0.611,0.333
21100539,1610612739,1610612764,Cleveland,Washington,3/3/12,2011,3,199,26,101,0.619,26,98,0.615,18,21,10,9,24,26,9,4,17,95.2704,93.5424,0.505982759,0.494198795,0.188935913,0.149664751,0.770833333,0.680851064,0.222,0.371
21100540,1610612760,1610612737,Oklahoma City,Atlanta,3/3/12,2011,7,187,21,97,0.682,21,90,0.828,11,22,9,2,22,29,7,10,23,91.8528,92.8896,0.4821,0.452116438,0.130643813,0.226074824,0.75,0.731707317,0.595,0.784
21100541,1610612749,1610612753,Milwaukee,Orlando,3/3/12,2011,16,212,24,114,0.593,26,98,0.667,21,27,12,4,24,27,10,3,21,93.9648,96.8448,0.6055,0.505974684,0.202203378,0.206515993,0.761904762,0.621621622,0.632,0.378
21100542,1610612765,1610612763,Detroit,Memphis,3/3/12,2011,17,183,21,100,0.909,19,83,0.793,15,22,8,9,24,29,6,3,18,88.0128,88.0896,0.532966667,0.395144737,0.159067772,0.192985324,0.641025641,0.774193548,0.595,0.316
21100543,1610612754,1610612740,Indiana,New Orleans,3/3/12,2011,-18,186,29,84,0.667,22,102,0.719,24,21,3,5,21,32,8,10,17,85.6704,89.3568,0.431666667,0.4942875,0.15174436,0.156675261,0.659090909,0.708333333,0.243,0.657
21100544,1610612762,1610612742,Utah,Dallas,3/3/12,2011,6,198,22,102,0.833,24,96,0.762,13,24,11,5,20,21,10,1,18,86.9376,92.3904,0.5467,0.470529412,0.172537544,0.151530895,0.714285714,0.72972973,0.579,0.472
21100545,1610612750,1610612757,Minnesota,Portland,3/3/12,2011,-12,232,22,110,0.714,15,122,0.857,20,28,9,5,29,28,4,3,20,90.5472,91.5072,0.542301205,0.6130375,0.121483602,0.142065324,0.72972973,0.692307692,0.486,0.5
21100546,1610612752,1610612738,New York,Boston,3/4/12,2011,4,226,27,115,0.818,29,111,0.808,23,22,12,8,24,26,8,5,23,110.0928,107.9424,0.470990291,0.478510638,0.127165446,0.203812404,0.666666667,0.744680851,0.528,0.486
21100547,1610612748,1610612747,Miami,L.A. Lakers,3/4/12,2011,10,176,31,93,0.72,19,83,0.667,22,25,7,10,17,15,10,5,23,81.6,85.056,0.528197183,0.414818182,0.196078431,0.141083521,0.632653061,0.566666667,0.622,0.757
21100548,1610612744,1610612761,Golden State,Toronto,3/4/12,2011,8,158,24,83,0.875,19,75,0.684,17,24,8,5,18,19,6,3,20,85.0176,86.7456,0.397641026,0.38805625,0.164671786,0.138335547,0.787234043,0.688888889,0.324,0.412
21100549,1610612751,1610612766,New Jersey,Charlotte,3/4/12,2011,-3,205,20,101,0.949,21,104,0.75,20,39,8,5,28,44,4,3,27,89.4336,92.5056,0.4005125,0.52175,0.100633319,0.172962502,0.787878788,0.704545455,0.114,0.316
21100550,1610612741,1610612755,Chicago,Philadelphia,3/4/12,2011,-5,187,27,91,0.824,26,96,0.688,21,17,5,4,15,16,2,6,18,87.8208,89.3184,0.397159794,0.518731707,0.05693412,0.145546718,0.780487805,0.666666667,0.579,0.795
21100551,1610612746,1610612745,L.A. Clippers,Houston,3/4/12,2011,-2,208,24,103,0.792,19,105,0.76,17,24,9,3,25,25,5,2,21,92.6976,94.08,0.488139535,0.499918605,0.12945319,0.138180272,0.720930233,0.755102041,0.553,0.629
21100552,1610612758,1610612756,Sacramento,Phoenix,3/4/12,2011,8,184,30,96,0.688,17,88,0.714,16,16,3,9,16,14,7,4,16,92.1984,94.2336,0.483431818,0.394111111,0.162692628,0.095507335,0.709090909,0.70212766,0.459,0.324
21100553,1610612743,1610612759,Denver,San Antonio,3/4/12,2011,-5,193,15,94,0.741,22,99,0.75,19,27,6,6,22,28,6,6,26,89.1648,93.4272,0.513375,0.453889535,0.157012633,0.096331689,0.777777778,0.886363636,0.676,0.553
21100554,1610612753,1610612761,Orlando,Toronto,3/5/12,2011,-4,180,22,88,0.8,22,92,0.464,25,20,8,3,28,28,3,3,16,87.168,87.6672,0.455632911,0.499886076,0.149137298,0.136881297,0.727272727,0.756097561,0.316,0.641
21100555,1610612744,1610612764,Golden State,Washington,3/5/12,2011,-20,220,29,100,0.556,25,120,0.938,27,36,11,4,16,16,7,4,24,92.0064,90.2784,0.471105882,0.632337349,0.152163328,0.155075854,0.736842105,0.660714286,0.216,0.429
21100556,1610612762,1610612739,Utah,Cleveland,3/5/12,2011,-9,209,20,100,0.63,20,109,0.828,24,27,7,4,18,29,6,7,25,92.0448,89.0496,0.512512346,0.531275,0.108642748,0.145986057,0.638888889,0.825,0.361,0.486
21100557,1610612754,1610612741,Indiana,Chicago,3/5/12,2011,20,164,25,92,0.63,20,72,0.682,18,27,5,8,19,22,11,7,18,84.3648,85.1328,0.480692308,0.361037975,0.189652557,0.082224478,0.857142857,0.581395349,0.8,0.639
21100558,1610612755,1610612749,Philadelphia,Milwaukee,3/5/12,2011,4,190,32,97,0.87,24,93,0.696,17,23,4,6,19,23,6,7,17,95.1552,92.2752,0.437772727,0.409191489,0.136618913,0.130045776,0.636363636,0.733333333,0.395,0.564
21100559,1610612742,1610612760,Dallas,Oklahoma City,3/5/12,2011,4,186,23,95,0.879,13,91,1,19,33,4,7,16,10,12,5,23,87.8592,87.744,0.434578947,0.482625,0.17072771,0.136761488,0.775,0.658536585,0.789,0.564
21100560,1610612746,1610612750,L.A. Clippers,Minnesota,3/5/12,2011,1,189,30,95,0.741,19,94,0.656,15,27,2,3,21,32,6,3,21,85.3248,86.4768,0.468775,0.434708333,0.128919142,0.092510361,0.644444444,0.72,0.513,0.611
21100561,1610612758,1610612743,Sacramento,Denver,3/5/12,2011,3,235,26,119,0.8,33,116,0.667,28,35,9,8,20,21,8,7,27,102.144,106.7904,0.5174375,0.520163265,0.146851504,0.168554477,0.714285714,0.744680851,0.564,0.316
21100562,1610612740,1610612757,New Orleans,Portland,3/5/12,2011,12,160,16,86,0.75,19,74,0.591,14,24,8,5,22,22,6,3,20,82.1376,82.2528,0.472708333,0.435407143,0.133921614,0.170206972,0.813953488,0.783783784,0.5,0.237
21100563,1610612753,1610612766,Orlando,Charlotte,3/6/12,2011,16,184,27,100,0.741,25,84,0.529,18,27,8,8,17,17,4,5,25,87.2448,87.8208,0.5,0.46915625,0.137544014,0.204962833,0.70212766,0.675,0.139,0.625
21100564,1610612737,1610612754,Atlanta,Indiana,3/6/12,2011,-5,197,23,96,0.725,13,101,0.773,23,40,9,5,23,22,5,5,28,86.976,88.0128,0.478678571,0.506186747,0.137969095,0.147705788,0.666666667,0.775,0.622,0.605
21100565,1610612745,1610612738,Houston,Boston,3/6/12,2011,5,189,18,97,0.742,26,92,0.793,18,31,10,2,21,29,8,2,25,99.4944,95.7696,0.456716049,0.41610241,0.13066062,0.187951083,0.708333333,0.914893617,0.541,0.538
21100566,1610612751,1610612748,New Jersey,Miami,3/6/12,2011,30,186,17,108,0.889,30,78,0.667,14,9,6,2,13,12,13,3,12,87.3216,87.6288,0.648909091,0.421240964,0.194682644,0.148353053,0.782608696,0.730769231,0.763,0.308
21100567,1610612747,1610612765,L.A. Lakers,Detroit,3/6/12,2011,3,173,27,88,0.917,17,85,0.824,22,12,4,1,19,17,4,8,15,87.6288,84.9408,0.414129032,0.438469136,0.079882413,0.15304777,0.723404255,0.730769231,0.333,0.605
21100568,1610612752,1610612742,New York,Dallas,3/6/12,2011,10,180,24,95,0.867,14,85,0.652,20,30,9,6,20,23,9,2,21,92.352,92.2752,0.4317125,0.416732143,0.140765766,0.173394368,0.72,0.787234043,0.575,0.474
21100569,1610612745,1610612761,Houston,Toronto,3/7/12,2011,18,214,18,116,0.833,31,98,0.841,15,24,8,5,32,44,4,3,20,91.7376,90.5856,0.631473684,0.43545,0.163509837,0.187667797,0.714285714,0.785714286,0.333,0.525
21100570,1610612738,1610612755,Boston,Philadelphia,3/7/12,2011,32,174,24,103,0.733,24,71,0.833,16,15,8,4,13,18,6,8,14,84.096,87.2832,0.516713483,0.35,0.095129376,0.126026543,0.826086957,0.627906977,0.575,0.526
21100571,1610612747,1610612764,L.A. Lakers,Washington,3/7/12,2011,5,207,26,106,0.684,24,101,0.784,21,19,7,7,24,37,9,6,16,92.5056,97.2288,0.50501087,0.444388889,0.140532033,0.13370524,0.790697674,0.66,0.237,0.59
21100572,1610612762,1610612766,Utah,Charlotte,3/7/12,2011,-6,192,25,93,0.703,24,99,0.833,23,37,6,9,21,24,10,3,27,87.6288,89.8176,0.493080882,0.453752874,0.182588373,0.133604104,0.609756098,0.75,0.135,0.5
21100573,1610612737,1610612748,Atlanta,Miami,3/7/12,2011,3,175,22,89,0.76,16,86,0.889,14,25,16,7,12,9,9,2,22,88.32,88.2816,0.438,0.513657895,0.158514493,0.237875163,0.756756757,0.675,0.769,0.59
21100574,1610612746,1610612751,L.A. Clippers,New Jersey,3/7/12,2011,1,201,18,101,0.806,24,100,0.704,17,31,10,3,23,27,10,3,21,90.8544,91.0848,0.527444444,0.533368421,0.198119189,0.175660483,0.735294118,0.763157895,0.325,0.595
21100575,1610612741,1610612749,Chicago,Milwaukee,3/7/12,2011,-2,210,32,104,0.789,29,106,0.882,26,19,12,4,15,17,6,7,15,86.7456,87.8208,0.505380682,0.548168675,0.115279622,0.193576009,0.542857143,0.627906977,0.385,0.805
21100576,1610612756,1610612760,Phoenix,Oklahoma City,3/7/12,2011,11,219,31,115,0.844,18,104,0.735,28,32,11,10,24,34,4,7,23,98.9568,96.9216,0.484,0.469869048,0.131370457,0.185717116,0.644444444,0.680851064,0.795,0.447
21100577,1610612757,1610612750,Portland,Minnesota,3/7/12,2011,12,200,27,106,0.731,23,94,0.75,27,26,5,1,12,4,7,4,23,82.9824,88.0896,0.557301282,0.489075269,0.144608977,0.102168701,0.727272727,0.625,0.525,0.487
21100578,1610612752,1610612759,New York,San Antonio,3/7/12,2011,13,223,22,118,0.76,21,105,0.765,22,25,8,2,13,17,12,2,22,98.88,97.4208,0.582129412,0.4790625,0.171925566,0.102647484,0.755102041,0.714285714,0.684,0.462
21100579,1610612739,1610612743,Cleveland,Denver,3/7/12,2011,-1,199,15,99,0.781,23,100,0.826,23,32,7,5,19,23,11,1,26,97.9968,96.1152,0.456691358,0.493634146,0.173475052,0.135254361,0.87804878,0.756097561,0.55,0.378
21100580,1610612740,1610612758,New Orleans,Sacramento,3/7/12,2011,1,197,19,99,0.652,20,98,0.917,23,23,13,2,17,12,8,2,20,87.4752,87.6288,0.552657895,0.564461039,0.14861355,0.228235466,0.65625,0.789473684,0.333,0.231
21100581,1610612763,1610612744,Memphis,Golden State,3/7/12,2011,-18,202,20,92,0.609,23,110,0.905,33,23,2,4,20,21,11,5,19,89.3952,89.5104,0.493582278,0.5687,0.167794244,0.14523452,0.756756757,0.775510204,0.417,0.605
21100582,1610612753,1610612741,Orlando,Chicago,3/8/12,2011,-5,193,32,94,0.731,25,99,0.774,17,26,10,4,23,31,3,4,17,85.8624,84.1344,0.436034884,0.493355263,0.08152579,0.178286171,0.595238095,0.680851064,0.786,0.634
21100583,1610612742,1610612756,Dallas,Phoenix,3/8/12,2011,2,190,16,96,0.704,23,94,0.769,19,27,5,6,14,13,5,4,16,86.2848,90.9312,0.506710526,0.483022989,0.115895268,0.109973255,0.80952381,0.789473684,0.462,0.561
21100584,1610612762,1610612755,Utah,Philadelphia,3/9/12,2011,13,195,24,104,0.704,26,91,0.833,15,27,8,5,15,24,8,7,20,89.1648,87.8976,0.54525,0.422875,0.145797445,0.125145624,0.72,0.736842105,0.585,0.487
21100585,1610612751,1610612766,New Jersey,Charlotte,3/9/12,2011,-9,157,31,74,0.571,17,83,0.731,17,21,8,7,17,26,4,8,15,86.6304,85.8624,0.360639535,0.385120482,0.092346336,0.151405039,0.625,0.745098039,0.132,0.341
21100586,1610612757,1610612738,Portland,Boston,3/9/12,2011,18,190,25,104,0.706,27,86,0.783,12,17,14,3,22,23,4,7,19,89.7408,90.3552,0.522409091,0.472666667,0.078002425,0.309888086,0.58974359,0.804347826,0.538,0.475
21100587,1610612737,1610612765,Atlanta,Detroit,3/9/12,2011,1,171,17,86,0.6,23,85,0.682,19,15,3,4,22,22,15,5,17,83.136,78.4128,0.566352941,0.479787671,0.240569669,0.102024159,0.763157895,0.652173913,0.35,0.575
21100588,1610612739,1610612760,Cleveland,Oklahoma City,3/9/12,2011,-6,186,29,90,0.588,20,96,0.625,19,17,5,13,22,24,13,3,17,88.7808,89.8176,0.526473684,0.445461538,0.191482843,0.14473778,0.603773585,0.789473684,0.775,0.395
21100589,1610612747,1610612750,L.A. Lakers,Minnesota,3/9/12,2011,-3,207,27,102,0.769,19,105,0.778,22,26,9,5,20,27,5,8,16,91.6224,90.1248,0.506382716,0.51254878,0.1418867,0.188627326,0.585365854,0.736842105,0.512,0.6
21100590,1610612752,1610612749,New York,Milwaukee,3/9/12,2011,5,233,26,119,0.762,30,114,0.714,29,21,8,5,16,21,11,5,22,96.2304,96.2304,0.553892473,0.596192771,0.155875898,0.176659351,0.71875,0.604651163,0.4,0.45
21100591,1610612746,1610612759,L.A. Clippers,San Antonio,3/9/12,2011,-12,228,18,108,0.625,22,120,0.833,20,32,4,3,21,24,7,0,23,90.3168,88.8576,0.563923077,0.595410714,0.121793509,0.07877773,0.742857143,0.780487805,0.667,0.605
21100592,1610612740,1610612743,New Orleans,Denver,3/9/12,2011,13,207,20,110,0.688,33,97,0.844,23,32,9,6,25,32,7,2,22,84.5568,84.5568,0.603116438,0.485805556,0.14191644,0.13009007,0.727272727,0.666666667,0.561,0.225
21100593,1610612742,1610612758,Dallas,Sacramento,3/9/12,2011,13,207,27,110,1,25,97,0.722,21,13,8,6,16,18,7,6,17,90.9312,90.1632,0.570641176,0.487918605,0.153962556,0.18854699,0.585365854,0.72972973,0.35,0.548
21100594,1610612757,1610612764,Portland,Washington,3/10/12,2011,-11,209,21,99,0.64,17,110,0.963,19,25,3,1,22,27,4,5,20,85.44,84.3648,0.506536585,0.538608974,0.093632959,0.082972993,0.75,0.727272727,0.231,0.488
